index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning
8115,usp2012cswi,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,287.5071378137774,-24.56134415,-46.09851074,2000.0,2012-02-08T18:48:16.061279Z,2012-02-08T18:47:32.534268Z,2012-02-08T18:48:05.061279Z,2012-02-08T18:49:05.061279Z,earthquake,2.598904622,known,20120208T184732/ON_MAN01_20120208T184732.mseed,[],,[]
8102,bsb20120221063625,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,169.9692692805942,-23.48016167,-45.48500061,0.0,2012-02-21T06:35:54.243408Z,2012-02-21T06:35:26.308713Z,2012-02-21T06:35:43.243408Z,2012-02-21T06:36:43.243408Z,earthquake,3.072478086,suspected,20120221T063526/ON_MAN01_20120221T063526.mseed,[],,[]
8089,usp2012fuzz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,102.690030825158,-23.41579628,-44.77083969,0.0,2012-03-23T15:31:42.628367Z,2012-03-23T15:31:25.177595Z,2012-03-23T15:31:31.628367Z,2012-03-23T15:32:31.628367Z,earthquake,2.21173104,suspected,20120323T153125/ON_MAN01_20120323T153125.mseed,[],,[]
8082,usp2012fwym,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,257.6975540521356,-25.18963432,-44.07380676,0.0,2012-03-24T17:03:00.388946Z,2012-03-24T17:02:21.744028Z,2012-03-24T17:02:49.388946Z,2012-03-24T17:03:49.388946Z,earthquake,2.975195899,known,20120324T170221/ON_MAN01_20120324T170221.mseed,[],,[]
8069,usp2012hzep,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,103.15429954844728,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:04.755493Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:28:53.755493Z,2012-04-23T09:29:53.755493Z,earthquake,2.118416116,known,20120423T092847/ON_MAN01_20120423T092847.mseed,[],,[]
8027,usp2012lzsk,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,102.36867529446648,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:08.069793Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:35:57.069793Z,2012-06-19T14:36:57.069793Z,earthquake,2.142427942,known,20120619T143550/ON_CAM01_20120619T143550.mseed,[],,[]
8026,usp2012lzsk,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,161.90969258681469,-22.18578339,-42.57048035,0.0,2012-06-19T14:36:16.141418Z,2012-06-19T14:35:50.122594Z,2012-06-19T14:36:05.141418Z,2012-06-19T14:37:05.141418Z,earthquake,2.142427942,known,20120619T143550/ON_MAN01_20120619T143550.mseed,[],,[]
8021,usp2012noiv,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,26.192791988804736,-21.81612587,-41.40427017,0.0,2012-07-11T20:19:56.118469Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:19:45.118469Z,2012-07-11T20:20:45.118469Z,earthquake,2.613804246,known,20120711T201951/ON_CAM01_20120711T201951.mseed,[],,[]
8017,usp2012noiv,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,288.1418704156199,-21.81612587,-41.40427017,0.0,2012-07-11T20:20:35.072753Z,2012-07-11T20:19:51.063911Z,2012-07-11T20:20:24.072753Z,2012-07-11T20:21:24.072753Z,earthquake,2.613804246,known,20120711T201951/ON_MAN01_20120711T201951.mseed,[],,[]
8004,usp2012sdcf,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,336.0478468035842,-19.96659279,-44.92525482,0.0,2012-09-14T20:10:34.966907Z,2012-09-14T20:09:46.144641Z,2012-09-14T20:10:23.966907Z,2012-09-14T20:11:23.966907Z,earthquake,3.279941451,known,20120914T200946/ON_MAN01_20120914T200946.mseed,[],,[]
7997,usp2012tjqf,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,279.2754659223575,-20.51291275,-43.95375443,0.0,2012-10-02T15:35:58.985335Z,2012-10-02T15:35:16.693351Z,2012-10-02T15:35:47.985335Z,2012-10-02T15:36:47.985335Z,earthquake,2.448536079,known,20121002T153516/ON_CAM01_20121002T153516.mseed,[],,[]
7944,usp2013cmar,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,116.61557189496943,-21.19421387,-42.55818939,0.0,2013-02-05T01:03:16.292984Z,2013-02-05T01:02:56.253829Z,2013-02-05T01:03:05.292984Z,2013-02-05T01:04:05.292984Z,earthquake,2.963358215,known,20130205T010256/ON_CAM01_20130205T010256.mseed,[],,[]
7866,usp2013imfw,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,231.2015480911525,-22.56587791,-43.75387573,0.0,2013-05-01T12:53:43.602409Z,2013-05-01T12:53:07.313864Z,2013-05-01T12:53:32.602409Z,2013-05-01T12:54:32.602409Z,earthquake,2.485762407,suspected,20130501T125307/ON_CAM01_20130501T125307.mseed,[],,[]
7850,usp2013oxdp,"["" - Error! len(compo) != 3 (['E', 'N', 'Z', 'Z'])""]",P,BL,1.0,HHZ,-22.4191,-47.531,41.66204807315728,-22.35198784,-47.92907333,0.0,2013-07-31T21:26:28.170467Z,2013-07-31T21:26:21.216588Z,2013-07-31T21:26:17.170467Z,2013-07-31T21:27:17.170467Z,earthquake,2.548764321,known,20130731T212621/BL_RCLB_20130731T212621.mseed,[],,[]
7842,usp2013tuzh,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,145.07707359653998,-22.65029144,-40.5638237,0.0,2013-10-09T20:40:53.515996Z,2013-10-09T20:40:28.507225Z,2013-10-09T20:40:42.515996Z,2013-10-09T20:41:42.515996Z,earthquake,2.751872807,known,20131009T204028/ON_CAM01_20131009T204028.mseed,[],,[]
7838,usp2013uxmn,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,119.80856562792074,-5.385256767,-36.09394073,2000.0,2013-10-25T11:10:00.862066Z,2013-10-25T11:09:39.666823Z,2013-10-25T11:09:49.862066Z,2013-10-25T11:10:49.862066Z,earthquake,3.743277414,known,20131025T110939/NB_NBPA_20131025T110939.mseed,[],,[]
7825,usp2013vlct,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,115.23846453320752,-5.448509693,-36.11647797,2000.0,2013-11-01T22:08:09.853149Z,2013-11-01T22:07:49.639990Z,2013-11-01T22:07:58.853149Z,2013-11-01T22:08:58.853149Z,earthquake,2.460861112,known,20131101T220749/NB_NBPA_20131101T220749.mseed,[],,[]
7824,usp2013vmbb,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,116.278674902811,-5.435711384,-36.11059952,2000.0,2013-11-02T10:25:56.248535Z,2013-11-02T10:25:34.287996Z,2013-11-02T10:25:45.248535Z,2013-11-02T10:26:45.248535Z,earthquake,2.093806865,known,20131102T102534/NB_NBPA_20131102T102534.mseed,[],,[]
7823,usp2013vmde,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,107.14875099878776,-5.577923298,-36.1602478,2000.0,2013-11-02T11:29:09.669118Z,2013-11-02T11:28:51.585599Z,2013-11-02T11:28:58.669118Z,2013-11-02T11:29:58.669118Z,earthquake,1.780819905,known,20131102T112851/NB_NBPA_20131102T112851.mseed,[],,[]
7822,usp2013vmjh,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,111.51495458736127,-5.481351852,-36.14194489,2000.0,2013-11-02T14:34:26.208450Z,2013-11-02T14:34:06.612577Z,2013-11-02T14:34:15.208450Z,2013-11-02T14:35:15.208450Z,earthquake,1.529469948,known,20131102T143406/NB_NBPA_20131102T143406.mseed,[],,[]
7821,usp2013vmta,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,113.8790812358548,-5.447718143,-36.12954712,2000.0,2013-11-02T19:30:03.122131Z,2013-11-02T19:29:42.906133Z,2013-11-02T19:29:52.122131Z,2013-11-02T19:30:52.122131Z,earthquake,1.935534939,known,20131102T192942/NB_NBPA_20131102T192942.mseed,[],,[]
7820,usp2013vnza,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,111.89356896314288,-5.4824543,-36.13809586,2000.0,2013-11-03T11:40:15.909347Z,2013-11-03T11:39:56.297825Z,2013-11-03T11:40:04.909347Z,2013-11-03T11:41:04.909347Z,earthquake,2.436755759,known,20131103T113956/NB_NBPA_20131103T113956.mseed,[],,[]
7819,usp2013vnzc,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,111.63764024322153,-5.485337734,-36.13970184,2000.0,2013-11-03T11:42:16.265602Z,2013-11-03T11:41:57.021223Z,2013-11-03T11:42:05.265602Z,2013-11-03T11:43:05.265602Z,earthquake,2.111703109,known,20131103T114157/NB_NBPA_20131103T114157.mseed,[],,[]
7814,usp2013wjpg,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-7.364556,-36.949743,227.6160397383889,-5.476953506,-36.12945557,2000.0,2013-11-15T07:43:11.092208Z,2013-11-15T07:42:34.513681Z,2013-11-15T07:43:00.092208Z,2013-11-15T07:44:00.092208Z,earthquake,3.031879807,known,20131115T074234/NB_NBLI_20131115T074234.mseed,[],,[]
7815,usp2013wjpg,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,112.97866405159265,-5.476953506,-36.12945557,2000.0,2013-11-15T07:42:53.923339Z,2013-11-15T07:42:34.513681Z,2013-11-15T07:42:42.923339Z,2013-11-15T07:43:42.923339Z,earthquake,3.031879807,known,20131115T074234/NB_NBPA_20131115T074234.mseed,[],,[]
7812,usp2013xnyl,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,116.13245350955572,-5.415809631,-36.11845398,0.0,2013-12-01T22:30:12.114334Z,2013-12-01T22:29:51.216205Z,2013-12-01T22:30:01.114334Z,2013-12-01T22:31:01.114334Z,earthquake,2.117439788,known,20131201T222951/NB_NBPA_20131201T222951.mseed,[],,[]
7810,usp2013xteo,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,113.46570916449356,-5.464837074,-36.12832642,0.0,2013-12-04T19:12:48.144393Z,2013-12-04T19:12:28.483907Z,2013-12-04T19:12:37.144393Z,2013-12-04T19:13:37.144393Z,earthquake,2.206177895,known,20131204T191228/NB_NBPA_20131204T191228.mseed,[],,[]
7808,usp2013xwop,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-7.364556,-36.949743,226.25514121352936,-5.490382195,-36.12944031,2000.0,2013-12-06T15:42:11.456817Z,2013-12-06T15:41:36.377443Z,2013-12-06T15:42:00.456817Z,2013-12-06T15:43:00.456817Z,earthquake,2.375627172,known,20131206T154136/NB_NBLI_20131206T154136.mseed,[],,[]
7809,usp2013xwop,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,112.59090500178672,-5.490382195,-36.12944031,2000.0,2013-12-06T15:41:55.874511Z,2013-12-06T15:41:36.377443Z,2013-12-06T15:41:44.874511Z,2013-12-06T15:42:44.874511Z,earthquake,2.375627172,known,20131206T154136/NB_NBPA_20131206T154136.mseed,[],,[]
7807,usp2013zhec,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,108.03216430679852,-5.544194221,-36.15882111,2000.0,2013-12-26T16:25:41.127910Z,2013-12-26T16:25:22.848058Z,2013-12-26T16:25:30.127910Z,2013-12-26T16:26:30.127910Z,earthquake,2.320548805,known,20131226T162522/NB_NBPA_20131226T162522.mseed,[],,[]
7805,usp2014aiwr,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-7.364556,-36.949743,230.4805711512912,-5.451336861,-36.1234436,2000.0,2014-01-05T20:32:46.902175Z,2014-01-05T20:32:11.017053Z,2014-01-05T20:32:35.902175Z,2014-01-05T20:33:35.902175Z,earthquake,2.200103617,known,20140105T203211/NB_NBLI_20140105T203211.mseed,[],,[]
7806,usp2014aiwr,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,114.40903720717306,-5.451336861,-36.1234436,2000.0,2014-01-05T20:32:30.808700Z,2014-01-05T20:32:11.017053Z,2014-01-05T20:32:19.808700Z,2014-01-05T20:33:19.808700Z,earthquake,2.200103617,known,20140105T203211/NB_NBPA_20140105T203211.mseed,[],,[]
7804,usp2014alxg,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,107.11512018192188,-5.519833088,-36.17293549,0.0,2014-01-07T12:14:19.596633Z,2014-01-07T12:14:00.103861Z,2014-01-07T12:14:08.596633Z,2014-01-07T12:15:08.596633Z,earthquake,2.617078857,known,20140107T121400/NB_NBPA_20140107T121400.mseed,[],,[]
7752,usp2014gvwt,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,221.6825959919448,-24.52071381,-45.1857338,0.0,2014-04-08T08:34:27.124969Z,2014-04-08T08:33:52.478770Z,2014-04-08T08:34:16.124969Z,2014-04-08T08:35:16.124969Z,earthquake,1.788869675,suspected,20140408T083352/ON_MAN01_20140408T083352.mseed,[],,[]
7741,usp2014hmxz,"["" - Error! len(compo) != 3 (['E', 'N'])""]",P,BR,,HHZ,-15.90118,-55.69356,335.913839068542,-14.9174366,-58.65410995,0.0,2014-04-17T16:31:11.083495Z,2014-04-17T16:30:22.119976Z,2014-04-17T16:31:00.083495Z,2014-04-17T16:32:00.083495Z,earthquake,2.490131159,suspected,20140417T163022/BR_SALB_20140417T163022.mseed,[],,[]
7736,usp2014hsjv,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-3.310348,-40.042927,72.34857323550159,-2.967381716,-40.59722519,0.0,2014-04-20T16:09:57.281674Z,2014-04-20T16:09:44.730907Z,2014-04-20T16:09:46.281674Z,2014-04-20T16:10:46.281674Z,earthquake,2.254550275,suspected,20140420T160944/NB_NBMO_20140420T160944.mseed,[],,[]
7723,usp2014izej,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,285.5853315201543,-20.60204506,-45.28834152,0.0,2014-05-08T14:54:44.202636Z,2014-05-08T14:54:01.364555Z,2014-05-08T14:54:33.202636Z,2014-05-08T14:55:33.202636Z,earthquake,2.433620152,suspected,20140508T145401/ON_MAN01_20140508T145401.mseed,[],,[]
7716,usp2014jhka,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,223.75377112196225,-23.66120529,-45.97399139,0.0,2014-05-13T02:50:13.017028Z,2014-05-13T02:49:37.556308Z,2014-05-13T02:50:02.017028Z,2014-05-13T02:51:02.017028Z,earthquake,2.082081335,suspected,20140513T024937/ON_MAN01_20140513T024937.mseed,[],,[]
7697,usp2014jvgq,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'Z'])""]",P,BL,,HHZ,-30.4123,-53.4432,137.7684654429124,-31.60281754,-53.8565712,0.0,2014-05-20T17:02:34.774440Z,2014-05-20T17:02:11.768283Z,2014-05-20T17:02:23.774440Z,2014-05-20T17:03:23.774440Z,earthquake,2.397321223,suspected,20140520T170211/BL_CPSB_20140520T170211.mseed,[],,[]
7678,usp2014jytp,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,242.21350024208616,-22.79204178,-43.7663269,0.0,2014-05-22T15:00:06.572593Z,2014-05-22T14:59:29.447499Z,2014-05-22T14:59:55.572593Z,2014-05-22T15:00:55.572593Z,earthquake,2.312748781,suspected,20140522T145929/ON_CAM01_20140522T145929.mseed,[],,[]
7684,usp2014jytp,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,21.856335604509184,-22.79204178,-43.7663269,0.0,2014-05-22T14:59:33.482849Z,2014-05-22T14:59:29.447499Z,2014-05-22T14:59:22.482849Z,2014-05-22T15:00:22.482849Z,earthquake,2.312748781,suspected,20140522T145929/ON_MAN01_20140522T145929.mseed,[],,[]
7668,usp2014kkce,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'N', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-30.4123,-53.4432,172.42644284872338,-31.70362663,-52.43641281,0.0,2014-05-28T19:49:10.813888Z,2014-05-28T19:48:42.352230Z,2014-05-28T19:48:59.813888Z,2014-05-28T19:49:59.813888Z,earthquake,2.406261085,suspected,20140528T194842/BL_CPSB_20140528T194842.mseed,[],,[]
7664,usp2014kloc,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,2.4514531673196425,-21.8477,-41.6596,0.0,2014-05-29T14:58:33.841855Z,2014-05-29T14:58:30.000000Z,2014-05-29T14:58:22.841855Z,2014-05-29T14:59:22.841855Z,earthquake,0.7314322965,suspected,20140529T145830/ON_CAM01_20140529T145830.mseed,[],,[]
7660,usp2014knic,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,354.3449638015223,-20.41101456,-46.16117859,0.0,2014-05-30T14:13:58.256399Z,2014-05-30T14:13:06.651984Z,2014-05-30T14:13:47.256399Z,2014-05-30T14:14:47.256399Z,earthquake,2.287816988,suspected,20140530T141306/ON_MAN01_20140530T141306.mseed,[],,[]
7646,usp2014ktec,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,194.3194272013299,-23.42913055,-45.76087952,0.0,2014-06-02T19:00:46.891535Z,2014-06-02T19:00:15.585528Z,2014-06-02T19:00:35.891535Z,2014-06-02T19:01:35.891535Z,earthquake,2.143164322,suspected,20140602T190015/ON_MAN01_20140602T190015.mseed,[],,[]
7633,usp2014kwno,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,339.63245517557505,-21.61955643,-44.93273163,0.0,2014-06-04T15:13:15.252243Z,2014-06-04T15:12:25.145265Z,2014-06-04T15:13:04.252243Z,2014-06-04T15:14:04.252243Z,earthquake,2.249297909,suspected,20140604T151225/ON_CAM01_20140604T151225.mseed,[],,[]
7636,usp2014kwno,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,170.27823543390846,-21.61955643,-44.93273163,0.0,2014-06-04T15:12:53.278015Z,2014-06-04T15:12:25.145265Z,2014-06-04T15:12:42.278015Z,2014-06-04T15:13:42.278015Z,earthquake,2.249297909,suspected,20140604T151225/ON_MAN01_20140604T151225.mseed,[],,[]
7625,usp2014kxex,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,44.42175845972667,-22.7912693,-44.389431,0.0,2014-06-04T23:57:24.780447Z,2014-06-04T23:57:16.924536Z,2014-06-04T23:57:13.780447Z,2014-06-04T23:58:13.780447Z,earthquake,2.278827783,known,20140604T235716/ON_MAN01_20140604T235716.mseed,[],,[]
7584,usp2014mbsx,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'Z', 'Z'])""]",P,BL,1.0,HHZ,-22.4191,-47.531,270.9076525204805,-19.9861393,-47.25399399,0.0,2014-06-21T17:07:29.502197Z,2014-06-21T17:06:48.473680Z,2014-06-21T17:07:18.502197Z,2014-06-21T17:08:18.502197Z,earthquake,2.865167698,known,20140621T170648/BL_RCLB_20140621T170648.mseed,[],,[]
7571,usp2014mhhk,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,381.4224922096396,-22.92098427,-47.68115997,0.0,2014-06-24T18:07:50.939361Z,2014-06-24T18:06:56.372562Z,2014-06-24T18:07:39.939361Z,2014-06-24T18:08:39.939361Z,earthquake,2.598952335,suspected,20140624T180656/ON_MAN01_20140624T180656.mseed,[],,[]
