index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning
5693,usp2016prmr,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-13.72,-39.575278,374.5059453342808,-17.06244278,-40.12371445,0.0,2016-08-11T00:45:50.042480Z,2016-08-11T00:44:56.008727Z,2016-08-11T00:45:39.042480Z,2016-08-11T00:46:39.042480Z,earthquake,2.766635776,known,20160811T004456/ON_GDU01_20160811T004456.mseed,[],,[]
5697,usp2016prmr,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-17.844167,-40.125667,86.5169889066456,-17.06244278,-40.12371445,0.0,2016-08-11T00:45:10.546569Z,2016-08-11T00:44:56.008727Z,2016-08-11T00:44:59.546569Z,2016-08-11T00:45:59.546569Z,earthquake,2.766635776,known,20160811T004456/ON_NAN01_20160811T004456.mseed,[],,[]
5686,usp2016prvz,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,BX,,HHZ,-23.3932,-51.1177,388.8001579895398,-24.26520157,-47.42110062,0.0,2016-08-11T05:28:19.706697Z,2016-08-11T05:27:23.859269Z,2016-08-11T05:28:08.706697Z,2016-08-11T05:29:08.706697Z,earthquake,2.835973986,suspected,20160811T052723/BX_LDASE_20160811T052723.mseed,[],,[]
5687,usp2016prvz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,385.4678334858917,-24.26520157,-47.42110062,0.0,2016-08-11T05:28:18.493872Z,2016-08-11T05:27:23.859269Z,2016-08-11T05:28:07.493872Z,2016-08-11T05:29:07.493872Z,earthquake,2.835973986,suspected,20160811T052723/ON_MAN01_20160811T052723.mseed,[],,[]
5669,usp2016qujv,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-13.72,-39.575278,394.00036081123847,-11.23929596,-36.97437668,0.0,2016-08-26T20:16:18.662925Z,2016-08-26T20:15:22.615720Z,2016-08-26T20:16:07.662925Z,2016-08-26T20:17:07.662925Z,earthquake,2.431723575,suspected,20160826T201522/ON_GDU01_20160826T201522.mseed,[],,[]
5661,usp2016quxg,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,291.9465046047129,-20.25026321,-43.90982437,0.0,2016-08-27T03:03:23.826876Z,2016-08-27T03:02:39.838573Z,2016-08-27T03:03:12.826876Z,2016-08-27T03:04:12.826876Z,earthquake,2.189304054,suspected,20160827T030239/ON_CAM01_20160827T030239.mseed,[],,[]
5664,usp2016quxg,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,289.5876745495823,-20.25026321,-43.90982437,0.0,2016-08-27T03:03:23.139533Z,2016-08-27T03:02:39.838573Z,2016-08-27T03:03:12.139533Z,2016-08-27T03:04:12.139533Z,earthquake,2.189304054,suspected,20160827T030239/ON_MAN01_20160827T030239.mseed,[],,[]
5649,usp2016rdbz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,282.80644614757387,-21.46733284,-41.66919708,0.0,2016-08-31T14:31:17.281353Z,2016-08-31T14:30:34.724829Z,2016-08-31T14:31:06.281353Z,2016-08-31T14:32:06.281353Z,earthquake,2.463748824,suspected,20160831T143034/ON_MAN01_20160831T143034.mseed,[],,[]
5637,usp2016rjuk,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,286.40294908073946,-20.25880814,-43.84997177,0.0,2016-09-04T06:38:48.207968Z,2016-09-04T06:38:05.077769Z,2016-09-04T06:38:37.207968Z,2016-09-04T06:39:37.207968Z,earthquake,2.573813004,suspected,20160904T063805/ON_CAM01_20160904T063805.mseed,[],,[]
5645,usp2016rjuk,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,288.8290533487522,-20.25880814,-43.84997177,0.0,2016-09-04T06:38:48.234214Z,2016-09-04T06:38:05.077769Z,2016-09-04T06:38:37.234214Z,2016-09-04T06:39:37.234214Z,earthquake,2.573813004,suspected,20160904T063805/ON_MAN01_20160904T063805.mseed,[],,[]
5604,usp2016smxv, - Error! pick.shape[0] != 1 (2),P,BR,,HHZ,-12.4085,-44.903,239.33417303788175,-10.47552776,-43.91759872,0.0,2016-09-20T05:19:26.639579Z,2016-09-20T05:18:49.665648Z,2016-09-20T05:19:15.639579Z,2016-09-20T05:20:15.639579Z,earthquake,2.240455035,suspected,20160920T051849/BR_SDBA_20160920T051849.mseed,[],,[]
5605,usp2016smxv, - Error! pick.shape[0] != 1 (2),P,BR,,HHZ,-12.4085,-44.903,239.33417303788175,-10.47552776,-43.91759872,0.0,2016-09-20T05:19:54.546554Z,2016-09-20T05:18:49.665648Z,2016-09-20T05:19:43.546554Z,2016-09-20T05:20:43.546554Z,earthquake,2.240455035,suspected,20160920T051849/BR_SDBA_20160920T051849.mseed,[],,[]
5597,usp2016terc,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,375.3333427707804,-24.37223625,-47.25857925,0.0,2016-09-29T22:22:39.188969Z,2016-09-29T22:21:45.385192Z,2016-09-29T22:22:28.188969Z,2016-09-29T22:23:28.188969Z,earthquake,2.394270435,known,20160929T222145/ON_MAN01_20160929T222145.mseed,[],,[]
5581,usp2016tuux,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,BX,,HHZ,-23.3932,-51.1177,286.0172457353939,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:25.659759Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:14.659759Z,2016-10-08T18:27:14.659759Z,earthquake,2.759656638,known,20161008T182543/BX_LDASE_20161008T182543.mseed,[],,[]
5578,usp2016tuux,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-28.531839,-49.129072,367.9592080689064,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:36.227783Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:25.227783Z,2016-10-08T18:27:25.227783Z,earthquake,2.759656638,known,20161008T182543/ON_TER01_20161008T182543.mseed,[],,[]
5554,usp2016vojq,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,265.5129704514339,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:23.767467Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:12.767467Z,2016-11-02T17:03:12.767467Z,earthquake,2.519937857,suspected,20161102T170142/ON_CAM01_20161102T170142.mseed,[],,[]
5553,usp2016vojq,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,295.5410131502861,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:27.359585Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:16.359585Z,2016-11-02T17:03:16.359585Z,earthquake,2.519937857,suspected,20161102T170142/ON_MAN01_20161102T170142.mseed,[],,[]
5544,usp2016wquz,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,BX,,HHZ,-23.3932,-51.1177,340.4421028371385,-24.77862549,-48.12887573,0.0,2016-11-18T06:35:10.872722Z,2016-11-18T06:34:21.600298Z,2016-11-18T06:34:59.872722Z,2016-11-18T06:35:59.872722Z,earthquake,2.445061745,known,20161118T063421/BX_LDASE_20161118T063421.mseed,[],,[]
5515,usp2017aeqf,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-2.8967,-44.1246,52.43176192311341,-3.33120656,-43.9357605,0.0,2017-01-03T12:43:53.040380Z,2017-01-03T12:43:42.589384Z,2017-01-03T12:43:42.040380Z,2017-01-03T12:44:42.040380Z,earthquake,4.60040845,known,20170103T124342/BR_ROSB_20170103T124342.mseed,[],,[]
5514,usp2017aeql,"["" - Error! len(compo) != 3 (['E', 'N', 'N', 'Z'])""]",P,BR,,HHZ,-2.8967,-44.1246,53.5794719634227,-3.34,-43.93,0.0,2017-01-03T12:50:54.983239Z,2017-01-03T12:50:48.000000Z,2017-01-03T12:50:43.983239Z,2017-01-03T12:51:43.983239Z,earthquake,3.003967759,known,20170103T125048/BR_ROSB_20170103T125048.mseed,[],,[]
5368,usp2017iylg,"["" - Error! len(compo) != 3 (['Z', 'Z', '1', '2'])""]",P,ON,,HHZ,-17.844167,-40.125667,381.74176754462826,-20.57685471,-42.34033585,0.0,2017-05-08T05:15:06.358287Z,2017-05-08T05:14:11.273921Z,2017-05-08T05:14:55.358287Z,2017-05-08T05:15:55.358287Z,earthquake,2.655916877,suspected,20170508T051411/ON_NAN01_20170508T051411.mseed,[],,[]
5139,usp2017vpug,"["" - Error! len(compo) != 3 (['Z', 'Z', '1', '2'])""]",P,ON,,HHZ,-17.844167,-40.125667,118.0614181220797,-18.14171028,-39.05516815,0.0,2017-11-04T11:31:13.989350Z,2017-11-04T11:30:52.810391Z,2017-11-04T11:31:02.989350Z,2017-11-04T11:32:02.989350Z,earthquake,1.892310571,,20171104T113052/ON_NAN01_20171104T113052.mseed,[],,[]
5006,usp2018gpod,"["" - Error! len(compo) != 3 (['E', 'N', 'Z', 'Z'])""]",P,BL,,HHZ,-10.8732,-55.7965,190.074931333855,-12.5679493,-56.08399582,0.0,2018-04-04T21:24:15.372746Z,2018-04-04T21:23:45.247929Z,2018-04-04T21:24:04.372746Z,2018-04-04T21:25:04.372746Z,earthquake,2.82055822,suspected,20180404T212345/BL_CLDB_20180404T212345.mseed,[],,[]
4869,usp2018ncfr,"['fft_list.shape != (237,50) ((181, 50))', 'fft_list.shape != (237,50) ((167, 50))', 'fft_list.shape != (237,50) ((188, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-7.357693,-36.921745,238.12204934978,-5.523925781,-35.79345322,0.0,2018-07-06T05:07:16.726319Z,2018-07-06T05:06:39.886200Z,2018-07-06T05:07:05.726319Z,2018-07-06T05:08:05.726319Z,earthquake,1.956601251,suspected,20180706T050639/NB_NBLV_20180706T050639.mseed,[],3.492418227755896,[]
4829,usp2018onml,"['fft_list.shape != (237,50) ((127, 50))', 'fft_list.shape != (237,50) ((134, 50))', 'fft_list.shape != (237,50) ((128, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-5.543242,-39.583619,287.2827178983162,-5.821124077,-37.00513077,0.0,2018-07-26T14:33:39.041262Z,2018-07-26T14:32:57.292554Z,2018-07-26T14:33:28.041262Z,2018-07-26T14:34:28.041262Z,earthquake,1.844995647,known,20180726T143257/NB_NBPB_20180726T143257.mseed,[],2.5855027601289566,[]
4756,usp2018shns,"["" - Error! len(compo) != 3 (['Z', 'Z', '1', '2'])""]",P,ON,,HHZ,-17.844167,-40.125667,164.11524826285347,-16.44741631,-40.64377594,0.0,2018-09-18T06:32:17.566399Z,2018-09-18T06:31:49.987534Z,2018-09-18T06:32:06.566399Z,2018-09-18T06:33:06.566399Z,earthquake,1.887970837,known,20180918T063149/ON_NAN01_20180918T063149.mseed,[],,[]
4736,usp2018sinc,"["" - Error! len(compo) != 3 (['E', 'N'])""]",P,BR,,HHZ,-2.8967,-44.1246,388.088600249227,-3.468259573,-40.67958832,0.0,2018-09-18T19:21:20.445533Z,2018-09-18T19:20:25.890762Z,2018-09-18T19:21:09.445533Z,2018-09-18T19:22:09.445533Z,earthquake,3.055921097,known,20180918T192025/BR_ROSB_20180918T192025.mseed,[],,[]
4282,usp2019kcjz,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-11.9742,-51.2943,359.6288300343461,-15.18682098,-50.78798294,0.0,2019-05-24T14:41:36.039768Z,2019-05-24T14:40:43.494224Z,2019-05-24T14:41:25.039768Z,2019-05-24T14:42:25.039768Z,earthquake,2.994855983,known,20190524T144043/BR_SNDB_20190524T144043.mseed,[],,[]
3947,usp2019xvje,"["" - Error! len(compo) != 3 (['E', 'N', 'Z', 'Z'])""]",P,BL,,HHZ,-16.8467,-41.9597,377.6265753379313,-18.994,-44.72966667,0.0,2019-12-05T23:49:31.652496Z,2019-12-05T23:48:36.679999Z,2019-12-05T23:49:20.652496Z,2019-12-05T23:50:20.652496Z,earthquake,2.702045276,suspected,20191205T234836/BL_ARCA_20191205T234836.mseed,[],,[]
3532,usp2020kqww,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z'])""]",P,BR,,HHZ,-11.9742,-51.2943,379.5482937049494,-15.18966293,-50.07171249,0.0,2020-05-31T13:06:39.454836Z,2020-05-31T13:05:46.090029Z,2020-05-31T13:06:28.454836Z,2020-05-31T13:07:28.454836Z,earthquake,3.41483216,suspected,20200531T130546/BR_SNDB_20200531T130546.mseed,[],,[]
3491,usp2020mejw,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-22.79461,-52.63569,299.8917310612952,-21.80296707,-49.92740631,0.0,2020-06-22T03:58:16.218738Z,2020-06-22T03:57:31.693184Z,2020-06-22T03:58:05.218738Z,2020-06-22T03:59:05.218738Z,earthquake,2.179449159,known,20200622T035731/BL_TRCB_20200622T035731.mseed,[],,[]
3451,usp2020nkhq,"['fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((234, 50))', 'find is True and len(spectro) == 1']",P,BL,,HHZ,-22.79461,-52.63569,160.08107878755806,-23.25597763,-51.15564728,0.0,2020-07-09T15:10:45.194302Z,2020-07-09T15:10:18.908151Z,2020-07-09T15:10:34.194302Z,2020-07-09T15:11:34.194302Z,earthquake,1.623131388,known,20200709T151018/BL_TRCB_20200709T151018.mseed,[],2.2328365201551295,[]
3433,usp2020odll,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'Z', 'Z', 'Z'])""]",P,BR,,HHZ,-15.058097,-44.311197,164.29134984879568,-13.5867548,-44.10596466,0.0,2020-07-20T02:42:18.396510Z,2020-07-20T02:41:51.346043Z,2020-07-20T02:42:07.396510Z,2020-07-20T02:43:07.396510Z,earthquake,2.526622835,suspected,20200720T024151/BR_JANB_20200720T024151.mseed,[],,[]
3434,usp2020odll,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-12.4085,-44.903,156.42120977287178,-13.5867548,-44.10596466,0.0,2020-07-20T02:42:17.995648Z,2020-07-20T02:41:51.346043Z,2020-07-20T02:42:06.995648Z,2020-07-20T02:43:06.995648Z,earthquake,2.526622835,suspected,20200720T024151/BR_SDBA_20200720T024151.mseed,[],,[]
3226,usp2020rniy,"["" - Error! len(compo) != 3 (['1', '1', '1', '2', 'Z'])""]",P,VL,,HHZ,-20.4192,-43.9133,383.9484039510029,-18.84290504,-47.17414093,0.0,2020-09-06T05:24:37.159009Z,2020-09-06T05:23:42.237612Z,2020-09-06T05:24:26.159009Z,2020-09-06T05:25:26.159009Z,earthquake,2.900786339,suspected,20200906T052342/VL_FABR_20200906T052342.mseed,[],,[]
3165,usp2020stqk,"["" - Error! len(compo) != 3 (['E', 'N', 'N', 'Z'])""]",P,BL,,HHZ,-22.79461,-52.63569,350.33433502747835,-19.98079872,-54.18094254,0.0,2020-09-23T21:31:35.184507Z,2020-09-23T21:30:44.479705Z,2020-09-23T21:31:24.184507Z,2020-09-23T21:32:24.184507Z,earthquake,2.404831294,suspected,20200923T213044/BL_TRCB_20200923T213044.mseed,[],,[]
3028,usp2020ycvt,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-9.121932,-38.063215,352.86541995607416,-11.18327236,-40.52086258,0.0,2020-12-09T02:08:33.917105Z,2020-12-09T02:07:42.800546Z,2020-12-09T02:08:22.917105Z,2020-12-09T02:09:22.917105Z,earthquake,2.966408346,known,20201209T020742/NB_NBTA_20201209T020742.mseed,[],,[]
2975,usp2021bmrw,"["" - Error! len(compo) != 3 (['E', 'N', 'N', 'Z'])""]",P,BL,,HHZ,-20.2896,-46.3921,122.10147518578928,-19.38966667,-45.71816667,0.0,2021-01-22T04:12:15.607197Z,2021-01-22T04:11:55.840000Z,2021-01-22T04:12:04.607197Z,2021-01-22T04:13:04.607197Z,earthquake,3.020568183,known,20210122T041155/BL_CANS_20210122T041155.mseed,[],,[]
2944,usp2021bysn,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'N', 'Z'])""]",P,BL,,HHZ,-20.2896,-46.3921,260.429700632138,-20.87861252,-48.81055069,0.0,2021-01-28T18:09:27.491245Z,2021-01-28T18:08:47.834271Z,2021-01-28T18:09:16.491245Z,2021-01-28T18:10:16.491245Z,earthquake,2.761645041,known,20210128T180847/BL_CANS_20210128T180847.mseed,[],,[]
2799,usp2021gayn,"['fft_list.shape != (237,50) ((223, 50))', 'fft_list.shape != (237,50) ((226, 50))', 'fft_list.shape != (237,50) ((216, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-6.417527,-35.290516,254.08882246774127,-5.870241642,-37.52006912,0.0,2021-03-27T21:36:15.400981Z,2021-03-27T21:35:36.414292Z,2021-03-27T21:36:04.400981Z,2021-03-27T21:37:04.400981Z,earthquake,2.490423531,known,20210327T213536/NB_NBPV_20210327T213536.mseed,[],4.924122180635979,[]
2202,usp2022bnyz,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-3.310348,-40.042927,178.1500683044042,-3.562148333,-38.45941544,10000.0,2022-01-22T20:55:34.459975Z,2022-01-22T20:55:06.350627Z,2022-01-22T20:55:23.459975Z,2022-01-22T20:56:23.459975Z,earthquake,2.509799806,known,20220122T205506/NB_NBMO_20220122T205506.mseed,[],,[]
1454,usp2023ajns,"['fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-10.847009,-40.198957,117.12765608942664,-9.855293274,-39.82401657,0.0,2023-01-06T05:09:43.000000Z,2023-01-06T05:09:22.841341Z,2023-01-06T05:09:32.000000Z,2023-01-06T05:10:32.000000Z,earthquake,2.428939905,known,20230106T050922/NB_NBPN_20230106T050922.mseed,[],4.874088551271221,[]
1036,usp2023kdrt,"['fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'fft_list.shape != (237,50) ((236, 50))', 'find is False and len(spectro) == 0']",P,NB,,HHZ,-4.224377,-38.291041,315.6816864794484,-2.974648952,-40.84575653,0.0,2023-05-25T07:44:35.500000Z,2023-05-25T07:43:48.994366Z,2023-05-25T07:44:24.500000Z,2023-05-25T07:45:24.500000Z,earthquake,1.933751592,known,20230525T074348/NB_NBCL_20230525T074348.mseed,[],2.4770228762321675,[]
992,usp2023lqzp,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-15.058097,-44.311197,168.23420998366234,-15.88852978,-42.99796295,0.0,2023-06-15T20:00:35.666665Z,2023-06-15T20:00:08.035501Z,2023-06-15T20:00:24.666665Z,2023-06-15T20:01:24.666665Z,earthquake,2.499032593,known,20230615T200008/BR_JANB_20230615T200008.mseed,[],,[]
745,usp2023tffw,"['fft_list.shape != (237,50) ((84, 50))', 'fft_list.shape != (237,50) ((78, 50))', 'find is True and len(spectro) == 1']",P,BR,,HHZ,-11.9742,-51.2943,316.9284425313364,-13.52966667,-48.84333333,0.0,2023-10-01T05:49:44.093824Z,2023-10-01T05:48:57.869999Z,2023-10-01T05:49:33.093824Z,2023-10-01T05:50:33.093824Z,earthquake,3.020935818,suspected,20231001T054857/BR_SNDB_20231001T054857.mseed,[],4.890744652604,[]
604,usp2023xmoi,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-18.2952,-43.6648,159.48357668789615,-18.58016667,-45.14466667,0.0,2023-12-01T04:12:27.601609Z,2023-12-01T04:12:00.900000Z,2023-12-01T04:12:16.601609Z,2023-12-01T04:13:16.601609Z,earthquake,3.147284317,known,20231201T041200/BL_DIAM_20231201T041200.mseed,[],,[]
594,usp2023xtqq,"["" - Error! len(compo) != 3 (['2', '2', '2', '2', '2', '2', '1', '1', '1', '1', '1', '1', '1', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-29.3148,-50.8533,235.56619809662016,-28.47956276,-53.07425308,0.0,2023-12-05T01:19:04.405512Z,2023-12-05T01:18:27.989427Z,2023-12-05T01:18:53.405512Z,2023-12-05T01:19:53.405512Z,earthquake,2.518986055,suspected,20231205T011827/BL_CNLB_20231205T011827.mseed,[],,[]
469,usp2024dnyp,"["" - Error! len(compo) != 3 (['E', 'N', 'N', 'Z', 'Z'])""]",P,BR,,HHZ,-15.706,-51.812,328.28508324237333,-13.61304855,-49.65170288,0.0,2024-02-20T07:49:29.811968Z,2024-02-20T07:48:41.519711Z,2024-02-20T07:49:18.811968Z,2024-02-20T07:50:18.811968Z,earthquake,2.9422201,known,20240220T074841/BR_ARAG_20240220T074841.mseed,[],,[]
444,usp2024eite,"['fft_list.shape != (237,50) ((233, 50))', 'fft_list.shape != (237,50) ((233, 50))', 'fft_list.shape != (237,50) ((233, 50))', 'find is False and len(spectro) == 0']",P,BL,,HHZ,-20.9984,-44.7635,182.19999306340327,-19.41266667,-44.29683333,0.0,2024-03-02T16:55:11.625989Z,2024-03-02T16:54:42.479999Z,2024-03-02T16:55:00.625989Z,2024-03-02T16:56:00.625989Z,earthquake,2.717841097,known,20240302T165442/BL_BSCB_20240302T165442.mseed,[],4.952342622661528,[]
28,usp2024omrh,"["" - Error! len(compo) != 3 (['E', 'N', 'N', 'N', 'Z'])""]",P,BL,,HHZ,-23.3439,-49.564,374.5401854473917,-20.03317261,-48.82185745,0.0,2024-07-25T03:53:18.739816Z,2024-07-25T03:52:24.962773Z,2024-07-25T03:53:07.739816Z,2024-07-25T03:54:07.739816Z,earthquake,2.366963892,known,20240725T035224/BL_FRTB_20240725T035224.mseed,[],,[]
